#Code_commune_INSEE;Nom_de_la_commune;Code_postal;Libellé_d_acheminement;Ligne_5;url_rues
71277;MARCILLY LES BUXY;71390;MARCILLY LES BUXY;;https://adresse.data.gouv.fr/api/downloads/71277/street-list?from=api-depot
71278;MARIGNY;71300;MARIGNY;;https://adresse.data.gouv.fr/api/downloads/71278/street-list?from=api-depot
71279;LE ROUSSET MARIZY;71220;LE ROUSSET MARIZY;LE ROUSSET;https://adresse.data.gouv.fr/api/downloads/71279/street-list?from=api-depot
71279;LE ROUSSET MARIZY;71220;LE ROUSSET MARIZY;MARIZY;https://adresse.data.gouv.fr/api/downloads/71279/street-list?from=api-depot
71280;MARLY SOUS ISSY;71760;MARLY SOUS ISSY;;https://adresse.data.gouv.fr/api/downloads/71280/street-list?from=api-depot
71281;MARLY SUR ARROUX;71420;MARLY SUR ARROUX;;https://adresse.data.gouv.fr/api/downloads/71281/street-list?from=api-depot
71282;MARMAGNE;71710;MARMAGNE;;https://adresse.data.gouv.fr/api/downloads/71282/street-list?from=api-depot
71283;MARNAY;71240;MARNAY;;https://adresse.data.gouv.fr/api/downloads/71283/street-list?from=api-depot
71284;MARTAILLY LES BRANCION;71700;MARTAILLY LES BRANCION;;https://adresse.data.gouv.fr/api/downloads/71284/street-list?from=api-depot
71285;MARTIGNY LE COMTE;71220;MARTIGNY LE COMTE;;https://adresse.data.gouv.fr/api/downloads/71285/street-list?from=api-depot
71286;MARY;71300;MARY;;https://adresse.data.gouv.fr/api/downloads/71286/street-list?from=api-depot
71287;MASSILLY;71250;MASSILLY;;https://adresse.data.gouv.fr/api/downloads/71287/street-list?from=api-depot
71289;MATOUR;71520;MATOUR;;https://adresse.data.gouv.fr/api/downloads/71289/street-list?from=api-depot
71290;MAZILLE;71250;MAZILLE;;https://adresse.data.gouv.fr/api/downloads/71290/street-list?from=api-depot
71291;MELAY;71340;MELAY;;https://adresse.data.gouv.fr/api/downloads/71291/street-list?from=api-depot
71292;MELLECEY;71640;MELLECEY;;https://adresse.data.gouv.fr/api/downloads/71292/street-list?from=api-depot
71292;MELLECEY;71640;MELLECEY;GERMOLLES;https://adresse.data.gouv.fr/api/downloads/71292/street-list?from=api-depot
71293;MENETREUIL;71470;MENETREUIL;;https://adresse.data.gouv.fr/api/downloads/71293/street-list?from=api-depot
71294;MERCUREY;71640;MERCUREY;;https://adresse.data.gouv.fr/api/downloads/71294/street-list?from=api-depot
71294;MERCUREY;71640;MERCUREY;BOURGNEUF VAL D OR;https://adresse.data.gouv.fr/api/downloads/71294/street-list?from=api-depot
71295;MERVANS;71310;MERVANS;;https://adresse.data.gouv.fr/api/downloads/71295/street-list?from=api-depot
71296;MESSEY SUR GROSNE;71390;MESSEY SUR GROSNE;;https://adresse.data.gouv.fr/api/downloads/71296/street-list?from=api-depot
71297;MESVRES;71190;MESVRES;;https://adresse.data.gouv.fr/api/downloads/71297/street-list?from=api-depot
71299;MILLY LAMARTINE;71960;MILLY LAMARTINE;;https://adresse.data.gouv.fr/api/downloads/71299/street-list?from=api-depot
71300;LE MIROIR;71480;LE MIROIR;;https://adresse.data.gouv.fr/api/downloads/71300/street-list?from=api-depot
71301;MONT;71140;MONT;;https://adresse.data.gouv.fr/api/downloads/71301/street-list?from=api-depot
71302;MONTAGNY LES BUXY;71390;MONTAGNY LES BUXY;;https://adresse.data.gouv.fr/api/downloads/71302/street-list?from=api-depot
71303;MONTAGNY PRES LOUHANS;71500;MONTAGNY PRES LOUHANS;;https://adresse.data.gouv.fr/api/downloads/71303/street-list?from=api-depot
71305;MONTBELLET;71260;MONTBELLET;;https://adresse.data.gouv.fr/api/downloads/71305/street-list?from=api-depot
71306;MONTCEAU LES MINES;71300;MONTCEAU LES MINES;;https://adresse.data.gouv.fr/api/downloads/71306/street-list?from=api-depot
71307;MONTCEAUX L ETOILE;71110;MONTCEAUX L ETOILE;;https://adresse.data.gouv.fr/api/downloads/71307/street-list?from=api-depot
71308;MONTCEAUX RAGNY;71240;MONTCEAUX RAGNY;;https://adresse.data.gouv.fr/api/downloads/71308/street-list?from=api-depot
71309;MONTCENIS;71710;MONTCENIS;;https://adresse.data.gouv.fr/api/downloads/71309/street-list?from=api-depot
71310;MONTCHANIN;71210;MONTCHANIN;;https://adresse.data.gouv.fr/api/downloads/71310/street-list?from=api-depot
71311;MONTCONY;71500;MONTCONY;;https://adresse.data.gouv.fr/api/downloads/71311/street-list?from=api-depot
71312;MONTCOY;71620;MONTCOY;;https://adresse.data.gouv.fr/api/downloads/71312/street-list?from=api-depot
71313;MONTHELON;71400;MONTHELON;;https://adresse.data.gouv.fr/api/downloads/71313/street-list?from=api-depot
71314;MONTJAY;71310;MONTJAY;;https://adresse.data.gouv.fr/api/downloads/71314/street-list?from=api-depot
71315;MONT LES SEURRE;71270;MONT LES SEURRE;;https://adresse.data.gouv.fr/api/downloads/71315/street-list?from=api-depot
71316;MONTMELARD;71520;MONTMELARD;;https://adresse.data.gouv.fr/api/downloads/71316/street-list?from=api-depot
71317;MONTMORT;71320;MONTMORT;;https://adresse.data.gouv.fr/api/downloads/71317/street-list?from=api-depot
71318;MONTPONT EN BRESSE;71470;MONTPONT EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71318/street-list?from=api-depot
71319;MONTRET;71440;MONTRET;;https://adresse.data.gouv.fr/api/downloads/71319/street-list?from=api-depot
71320;MONT ST VINCENT;71300;MONT ST VINCENT;;https://adresse.data.gouv.fr/api/downloads/71320/street-list?from=api-depot
71321;MOREY;71510;MOREY;;https://adresse.data.gouv.fr/api/downloads/71321/street-list?from=api-depot
71322;MORLET;71360;MORLET;;https://adresse.data.gouv.fr/api/downloads/71322/street-list?from=api-depot
71323;MORNAY;71220;MORNAY;;https://adresse.data.gouv.fr/api/downloads/71323/street-list?from=api-depot
71324;MOROGES;71390;MOROGES;;https://adresse.data.gouv.fr/api/downloads/71324/street-list?from=api-depot
71325;LA MOTTE ST JEAN;71160;LA MOTTE ST JEAN;;https://adresse.data.gouv.fr/api/downloads/71325/street-list?from=api-depot
71326;MOUTHIER EN BRESSE;71270;MOUTHIER EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71326/street-list?from=api-depot
71327;MUSSY SOUS DUN;71170;MUSSY SOUS DUN;;https://adresse.data.gouv.fr/api/downloads/71327/street-list?from=api-depot
71328;NANTON;71240;NANTON;;https://adresse.data.gouv.fr/api/downloads/71328/street-list?from=api-depot
71329;NAVILLY;71270;NAVILLY;;https://adresse.data.gouv.fr/api/downloads/71329/street-list?from=api-depot
71330;NEUVY GRANDCHAMP;71130;NEUVY GRANDCHAMP;;https://adresse.data.gouv.fr/api/downloads/71330/street-list?from=api-depot
71331;NOCHIZE;71600;NOCHIZE;;https://adresse.data.gouv.fr/api/downloads/71331/street-list?from=api-depot
71332;ORMES;71290;ORMES;;https://adresse.data.gouv.fr/api/downloads/71332/street-list?from=api-depot
71333;OSLON;71380;OSLON;;https://adresse.data.gouv.fr/api/downloads/71333/street-list?from=api-depot
71334;OUDRY;71420;OUDRY;;https://adresse.data.gouv.fr/api/downloads/71334/street-list?from=api-depot
71335;OUROUX SOUS LE BOIS STE MARIE;71800;OUROUX SOUS LE BOIS STE MARIE;;https://adresse.data.gouv.fr/api/downloads/71335/street-list?from=api-depot
71336;OUROUX SUR SAONE;71370;OUROUX SUR SAONE;;https://adresse.data.gouv.fr/api/downloads/71336/street-list?from=api-depot
71337;OYE;71800;OYE;;https://adresse.data.gouv.fr/api/downloads/71337/street-list?from=api-depot
71338;OZENAY;71700;OZENAY;;https://adresse.data.gouv.fr/api/downloads/71338/street-list?from=api-depot
71339;OZOLLES;71120;OZOLLES;;https://adresse.data.gouv.fr/api/downloads/71339/street-list?from=api-depot
71340;PALINGES;71430;PALINGES;;https://adresse.data.gouv.fr/api/downloads/71340/street-list?from=api-depot
71341;PALLEAU;71350;PALLEAU;;https://adresse.data.gouv.fr/api/downloads/71341/street-list?from=api-depot
71342;PARAY LE MONIAL;71600;PARAY LE MONIAL;;https://adresse.data.gouv.fr/api/downloads/71342/street-list?from=api-depot
71343;PARIS L HOPITAL;71150;PARIS L HOPITAL;;https://adresse.data.gouv.fr/api/downloads/71343/street-list?from=api-depot
71344;PASSY;71220;PASSY;;https://adresse.data.gouv.fr/api/downloads/71344/street-list?from=api-depot
71345;PERONNE;71260;PERONNE;;https://adresse.data.gouv.fr/api/downloads/71345/street-list?from=api-depot
71346;PERRECY LES FORGES;71420;PERRECY LES FORGES;;https://adresse.data.gouv.fr/api/downloads/71346/street-list?from=api-depot
71347;PERREUIL;71510;PERREUIL;;https://adresse.data.gouv.fr/api/downloads/71347/street-list?from=api-depot
71348;PERRIGNY SUR LOIRE;71160;PERRIGNY SUR LOIRE;;https://adresse.data.gouv.fr/api/downloads/71348/street-list?from=api-depot
71349;LA PETITE VERRIERE;71400;LA PETITE VERRIERE;;https://adresse.data.gouv.fr/api/downloads/71349/street-list?from=api-depot
71350;PIERRECLOS;71960;PIERRECLOS;;https://adresse.data.gouv.fr/api/downloads/71350/street-list?from=api-depot
71351;PIERRE DE BRESSE;71270;PIERRE DE BRESSE;;https://adresse.data.gouv.fr/api/downloads/71351/street-list?from=api-depot
71351;PIERRE DE BRESSE;71270;PIERRE DE BRESSE;TERRANS;https://adresse.data.gouv.fr/api/downloads/71351/street-list?from=api-depot
71352;LE PLANOIS;71330;LE PLANOIS;;https://adresse.data.gouv.fr/api/downloads/71352/street-list?from=api-depot
71353;PLOTTES;71700;PLOTTES;;https://adresse.data.gouv.fr/api/downloads/71353/street-list?from=api-depot
71354;POISSON;71600;POISSON;;https://adresse.data.gouv.fr/api/downloads/71354/street-list?from=api-depot
71355;PONTOUX;71270;PONTOUX;;https://adresse.data.gouv.fr/api/downloads/71355/street-list?from=api-depot
71356;POUILLOUX;71230;POUILLOUX;;https://adresse.data.gouv.fr/api/downloads/71356/street-list?from=api-depot
71357;POURLANS;71270;POURLANS;;https://adresse.data.gouv.fr/api/downloads/71357/street-list?from=api-depot
71358;PRESSY SOUS DONDIN;71220;PRESSY SOUS DONDIN;;https://adresse.data.gouv.fr/api/downloads/71358/street-list?from=api-depot
71359;PRETY;71290;PRETY;;https://adresse.data.gouv.fr/api/downloads/71359/street-list?from=api-depot
71360;PRISSE;71960;PRISSE;;https://adresse.data.gouv.fr/api/downloads/71360/street-list?from=api-depot
71361;PRIZY;71800;PRIZY;;https://adresse.data.gouv.fr/api/downloads/71361/street-list?from=api-depot
71362;PRUZILLY;71570;PRUZILLY;;https://adresse.data.gouv.fr/api/downloads/71362/street-list?from=api-depot
71363;LE PULEY;71460;LE PULEY;;https://adresse.data.gouv.fr/api/downloads/71363/street-list?from=api-depot
71364;LA RACINEUSE;71310;LA RACINEUSE;;https://adresse.data.gouv.fr/api/downloads/71364/street-list?from=api-depot
71365;RANCY;71290;RANCY;;https://adresse.data.gouv.fr/api/downloads/71365/street-list?from=api-depot
71366;RATENELLE;71290;RATENELLE;;https://adresse.data.gouv.fr/api/downloads/71366/street-list?from=api-depot
71367;RATTE;71500;RATTE;;https://adresse.data.gouv.fr/api/downloads/71367/street-list?from=api-depot
71368;RECLESNE;71540;RECLESNE;;https://adresse.data.gouv.fr/api/downloads/71368/street-list?from=api-depot
71369;REMIGNY;71150;REMIGNY;;https://adresse.data.gouv.fr/api/downloads/71369/street-list?from=api-depot
71370;RIGNY SUR ARROUX;71160;RIGNY SUR ARROUX;;https://adresse.data.gouv.fr/api/downloads/71370/street-list?from=api-depot
71371;LA ROCHE VINEUSE;71960;LA ROCHE VINEUSE;;https://adresse.data.gouv.fr/api/downloads/71371/street-list?from=api-depot
71372;ROMANECHE THORINS;71570;ROMANECHE THORINS;;https://adresse.data.gouv.fr/api/downloads/71372/street-list?from=api-depot
71373;ROMENAY;71470;ROMENAY;;https://adresse.data.gouv.fr/api/downloads/71373/street-list?from=api-depot
71374;ROSEY;71390;ROSEY;;https://adresse.data.gouv.fr/api/downloads/71374/street-list?from=api-depot
71376;ROUSSILLON EN MORVAN;71550;ROUSSILLON EN MORVAN;;https://adresse.data.gouv.fr/api/downloads/71376/street-list?from=api-depot
71377;ROYER;71700;ROYER;;https://adresse.data.gouv.fr/api/downloads/71377/street-list?from=api-depot
71378;RULLY;71150;RULLY;;https://adresse.data.gouv.fr/api/downloads/71378/street-list?from=api-depot
71379;SAGY;71580;SAGY;;https://adresse.data.gouv.fr/api/downloads/71379/street-list?from=api-depot
71380;SAILLENARD;71580;SAILLENARD;;https://adresse.data.gouv.fr/api/downloads/71380/street-list?from=api-depot
71381;SAILLY;71250;SAILLY;;https://adresse.data.gouv.fr/api/downloads/71381/street-list?from=api-depot
71382;ST AGNAN;71160;ST AGNAN;;https://adresse.data.gouv.fr/api/downloads/71382/street-list?from=api-depot
71383;ST ALBAIN;71260;ST ALBAIN;;https://adresse.data.gouv.fr/api/downloads/71383/street-list?from=api-depot
71384;ST AMBREUIL;71240;ST AMBREUIL;;https://adresse.data.gouv.fr/api/downloads/71384/street-list?from=api-depot
71385;ST AMOUR BELLEVUE;71570;ST AMOUR BELLEVUE;;https://adresse.data.gouv.fr/api/downloads/71385/street-list?from=api-depot
71386;ST ANDRE EN BRESSE;71440;ST ANDRE EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71386/street-list?from=api-depot
71387;ST ANDRE LE DESERT;71220;ST ANDRE LE DESERT;;https://adresse.data.gouv.fr/api/downloads/71387/street-list?from=api-depot
71388;ST AUBIN EN CHAROLLAIS;71430;ST AUBIN EN CHAROLLAIS;;https://adresse.data.gouv.fr/api/downloads/71388/street-list?from=api-depot
71389;ST AUBIN SUR LOIRE;71140;ST AUBIN SUR LOIRE;;https://adresse.data.gouv.fr/api/downloads/71389/street-list?from=api-depot
71390;ST BERAIN SOUS SANVIGNES;71300;ST BERAIN SOUS SANVIGNES;;https://adresse.data.gouv.fr/api/downloads/71390/street-list?from=api-depot
71391;ST BERAIN SUR DHEUNE;71510;ST BERAIN SUR DHEUNE;;https://adresse.data.gouv.fr/api/downloads/71391/street-list?from=api-depot
71392;ST BOIL;71390;ST BOIL;;https://adresse.data.gouv.fr/api/downloads/71392/street-list?from=api-depot
71393;ST BONNET DE CRAY;71340;ST BONNET DE CRAY;;https://adresse.data.gouv.fr/api/downloads/71393/street-list?from=api-depot
71394;ST BONNET DE JOUX;71220;ST BONNET DE JOUX;;https://adresse.data.gouv.fr/api/downloads/71394/street-list?from=api-depot
71395;ST BONNET DE VIEILLE VIGNE;71430;ST BONNET DE VIEILLE VIGNE;;https://adresse.data.gouv.fr/api/downloads/71395/street-list?from=api-depot
71396;ST BONNET EN BRESSE;71310;ST BONNET EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71396/street-list?from=api-depot
71397;STE CECILE;71250;STE CECILE;;https://adresse.data.gouv.fr/api/downloads/71397/street-list?from=api-depot
71398;ST CHRISTOPHE EN BRESSE;71370;ST CHRISTOPHE EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71398/street-list?from=api-depot
71399;ST CHRISTOPHE EN BRIONNAIS;71800;ST CHRISTOPHE EN BRIONNAIS;;https://adresse.data.gouv.fr/api/downloads/71399/street-list?from=api-depot
71400;ST CLEMENT SUR GUYE;71460;ST CLEMENT SUR GUYE;;https://adresse.data.gouv.fr/api/downloads/71400/street-list?from=api-depot
71401;STE CROIX EN BRESSE;71470;STE CROIX EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71401/street-list?from=api-depot
71402;ST CYR;71240;ST CYR;;https://adresse.data.gouv.fr/api/downloads/71402/street-list?from=api-depot
71403;ST DENIS DE VAUX;71640;ST DENIS DE VAUX;;https://adresse.data.gouv.fr/api/downloads/71403/street-list?from=api-depot
71404;ST DESERT;71390;ST DESERT;;https://adresse.data.gouv.fr/api/downloads/71404/street-list?from=api-depot
71405;ST DIDIER EN BRESSE;71620;ST DIDIER EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71405/street-list?from=api-depot
71406;ST DIDIER EN BRIONNAIS;71110;ST DIDIER EN BRIONNAIS;;https://adresse.data.gouv.fr/api/downloads/71406/street-list?from=api-depot
71407;ST DIDIER SUR ARROUX;71190;ST DIDIER SUR ARROUX;;https://adresse.data.gouv.fr/api/downloads/71407/street-list?from=api-depot
71408;ST EDMOND;71740;ST EDMOND;;https://adresse.data.gouv.fr/api/downloads/71408/street-list?from=api-depot
71409;ST EMILAND;71490;ST EMILAND;;https://adresse.data.gouv.fr/api/downloads/71409/street-list?from=api-depot
71410;ST ETIENNE EN BRESSE;71370;ST ETIENNE EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71410/street-list?from=api-depot
71411;ST EUGENE;71320;ST EUGENE;;https://adresse.data.gouv.fr/api/downloads/71411/street-list?from=api-depot
71412;ST EUSEBE;71210;ST EUSEBE;;https://adresse.data.gouv.fr/api/downloads/71412/street-list?from=api-depot
71413;ST FIRMIN;71670;ST FIRMIN;;https://adresse.data.gouv.fr/api/downloads/71413/street-list?from=api-depot
71414;ST FORGEOT;71400;ST FORGEOT;;https://adresse.data.gouv.fr/api/downloads/71414/street-list?from=api-depot
71415;STE FOY;71110;STE FOY;;https://adresse.data.gouv.fr/api/downloads/71415/street-list?from=api-depot
71416;ST GENGOUX DE SCISSE;71260;ST GENGOUX DE SCISSE;;https://adresse.data.gouv.fr/api/downloads/71416/street-list?from=api-depot
71417;ST GENGOUX LE NATIONAL;71460;ST GENGOUX LE NATIONAL;;https://adresse.data.gouv.fr/api/downloads/71417/street-list?from=api-depot
71419;ST GERMAIN DU BOIS;71330;ST GERMAIN DU BOIS;;https://adresse.data.gouv.fr/api/downloads/71419/street-list?from=api-depot
71420;ST GERMAIN DU PLAIN;71370;ST GERMAIN DU PLAIN;;https://adresse.data.gouv.fr/api/downloads/71420/street-list?from=api-depot
71421;ST GERMAIN EN BRIONNAIS;71800;ST GERMAIN EN BRIONNAIS;;https://adresse.data.gouv.fr/api/downloads/71421/street-list?from=api-depot
71422;ST GERMAIN LES BUXY;71390;ST GERMAIN LES BUXY;;https://adresse.data.gouv.fr/api/downloads/71422/street-list?from=api-depot
71423;ST GERVAIS EN VALLIERE;71350;ST GERVAIS EN VALLIERE;;https://adresse.data.gouv.fr/api/downloads/71423/street-list?from=api-depot
71424;ST GERVAIS SUR COUCHES;71490;ST GERVAIS SUR COUCHES;;https://adresse.data.gouv.fr/api/downloads/71424/street-list?from=api-depot
71425;ST GILLES;71510;ST GILLES;;https://adresse.data.gouv.fr/api/downloads/71425/street-list?from=api-depot
71426;STE HELENE;71390;STE HELENE;;https://adresse.data.gouv.fr/api/downloads/71426/street-list?from=api-depot
71427;ST HURUGE;71460;ST HURUGE;;https://adresse.data.gouv.fr/api/downloads/71427/street-list?from=api-depot
71428;ST IGNY DE ROCHE;71170;ST IGNY DE ROCHE;;https://adresse.data.gouv.fr/api/downloads/71428/street-list?from=api-depot
71430;ST JEAN DE VAUX;71640;ST JEAN DE VAUX;;https://adresse.data.gouv.fr/api/downloads/71430/street-list?from=api-depot
71431;ST JEAN DE TREZY;71490;ST JEAN DE TREZY;;https://adresse.data.gouv.fr/api/downloads/71431/street-list?from=api-depot
71433;ST JULIEN DE CIVRY;71800;ST JULIEN DE CIVRY;;https://adresse.data.gouv.fr/api/downloads/71433/street-list?from=api-depot
71434;ST JULIEN DE JONZY;71110;ST JULIEN DE JONZY;;https://adresse.data.gouv.fr/api/downloads/71434/street-list?from=api-depot
71435;ST JULIEN SUR DHEUNE;71210;ST JULIEN SUR DHEUNE;;https://adresse.data.gouv.fr/api/downloads/71435/street-list?from=api-depot
71436;ST LAURENT D ANDENAY;71210;ST LAURENT D ANDENAY;;https://adresse.data.gouv.fr/api/downloads/71436/street-list?from=api-depot
71437;ST LAURENT EN BRIONNAIS;71800;ST LAURENT EN BRIONNAIS;;https://adresse.data.gouv.fr/api/downloads/71437/street-list?from=api-depot
71438;ST LEGER DU BOIS;71360;ST LEGER DU BOIS;;https://adresse.data.gouv.fr/api/downloads/71438/street-list?from=api-depot
71439;ST LEGER LES PARAY;71600;ST LEGER LES PARAY;;https://adresse.data.gouv.fr/api/downloads/71439/street-list?from=api-depot
71440;ST LEGER SOUS BEUVRAY;71990;ST LEGER SOUS BEUVRAY;;https://adresse.data.gouv.fr/api/downloads/71440/street-list?from=api-depot
71441;ST LEGER SOUS LA BUSSIERE;71520;ST LEGER SOUS LA BUSSIERE;;https://adresse.data.gouv.fr/api/downloads/71441/street-list?from=api-depot
71442;ST LEGER SUR DHEUNE;71510;ST LEGER SUR DHEUNE;;https://adresse.data.gouv.fr/api/downloads/71442/street-list?from=api-depot
71443;ST LOUP GEANGES;71350;ST LOUP GEANGES;;https://adresse.data.gouv.fr/api/downloads/71443/street-list?from=api-depot
71443;ST LOUP GEANGES;71350;ST LOUP GEANGES;GEANGES;https://adresse.data.gouv.fr/api/downloads/71443/street-list?from=api-depot
71444;ST LOUP DE VARENNES;71240;ST LOUP DE VARENNES;;https://adresse.data.gouv.fr/api/downloads/71444/street-list?from=api-depot
71445;ST MARCEL;71380;ST MARCEL;;https://adresse.data.gouv.fr/api/downloads/71445/street-list?from=api-depot
71446;ST MARCELIN DE CRAY;71460;ST MARCELIN DE CRAY;;https://adresse.data.gouv.fr/api/downloads/71446/street-list?from=api-depot
71447;ST MARD DE VAUX;71640;ST MARD DE VAUX;;https://adresse.data.gouv.fr/api/downloads/71447/street-list?from=api-depot
71448;ST MARTIN BELLE ROCHE;71118;ST MARTIN BELLE ROCHE;;https://adresse.data.gouv.fr/api/downloads/71448/street-list?from=api-depot
71449;ST MARTIN D AUXY;71390;ST MARTIN D AUXY;;https://adresse.data.gouv.fr/api/downloads/71449/street-list?from=api-depot
71450;ST MARTIN DE COMMUNE;71490;ST MARTIN DE COMMUNE;;https://adresse.data.gouv.fr/api/downloads/71450/street-list?from=api-depot
71451;ST MARTIN DE LIXY;71740;ST MARTIN DE LIXY;;https://adresse.data.gouv.fr/api/downloads/71451/street-list?from=api-depot
71452;ST MARTIN DE SALENCEY;71220;ST MARTIN DE SALENCEY;;https://adresse.data.gouv.fr/api/downloads/71452/street-list?from=api-depot
71453;ST MARTIN DU LAC;71110;ST MARTIN DU LAC;;https://adresse.data.gouv.fr/api/downloads/71453/street-list?from=api-depot
71454;ST MARTIN DU MONT;71580;ST MARTIN DU MONT;;https://adresse.data.gouv.fr/api/downloads/71454/street-list?from=api-depot
71455;ST MARTIN DU TARTRE;71460;ST MARTIN DU TARTRE;;https://adresse.data.gouv.fr/api/downloads/71455/street-list?from=api-depot
71456;ST MARTIN EN BRESSE;71620;ST MARTIN EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71456/street-list?from=api-depot
71457;ST MARTIN EN GATINOIS;71350;ST MARTIN EN GATINOIS;;https://adresse.data.gouv.fr/api/downloads/71457/street-list?from=api-depot
71458;ST MARTIN LA PATROUILLE;71460;ST MARTIN LA PATROUILLE;;https://adresse.data.gouv.fr/api/downloads/71458/street-list?from=api-depot
71459;ST MARTIN SOUS MONTAIGU;71640;ST MARTIN SOUS MONTAIGU;;https://adresse.data.gouv.fr/api/downloads/71459/street-list?from=api-depot
71460;ST MAURICE DE SATONNAY;71260;ST MAURICE DE SATONNAY;;https://adresse.data.gouv.fr/api/downloads/71460/street-list?from=api-depot
71461;ST MAURICE DES CHAMPS;71460;ST MAURICE DES CHAMPS;;https://adresse.data.gouv.fr/api/downloads/71461/street-list?from=api-depot
71462;ST MAURICE EN RIVIERE;71620;ST MAURICE EN RIVIERE;;https://adresse.data.gouv.fr/api/downloads/71462/street-list?from=api-depot
71463;ST MAURICE LES CHATEAUNEUF;71740;ST MAURICE LES CHATEAUNEUF;;https://adresse.data.gouv.fr/api/downloads/71463/street-list?from=api-depot
71464;ST MAURICE LES COUCHES;71490;ST MAURICE LES COUCHES;;https://adresse.data.gouv.fr/api/downloads/71464/street-list?from=api-depot
71465;ST MICAUD;71460;ST MICAUD;;https://adresse.data.gouv.fr/api/downloads/71465/street-list?from=api-depot
71466;ST NIZIER SUR ARROUX;71190;ST NIZIER SUR ARROUX;;https://adresse.data.gouv.fr/api/downloads/71466/street-list?from=api-depot
71468;ST PIERRE DE VARENNES;71670;ST PIERRE DE VARENNES;;https://adresse.data.gouv.fr/api/downloads/71468/street-list?from=api-depot
71469;ST PIERRE LE VIEUX;71520;ST PIERRE LE VIEUX;;https://adresse.data.gouv.fr/api/downloads/71469/street-list?from=api-depot
71470;ST POINT;71520;ST POINT;;https://adresse.data.gouv.fr/api/downloads/71470/street-list?from=api-depot
71471;ST PRIVE;71390;ST PRIVE;;https://adresse.data.gouv.fr/api/downloads/71471/street-list?from=api-depot
71472;ST PRIX;71990;ST PRIX;;https://adresse.data.gouv.fr/api/downloads/71472/street-list?from=api-depot
71473;ST RACHO;71800;ST RACHO;;https://adresse.data.gouv.fr/api/downloads/71473/street-list?from=api-depot
71474;STE RADEGONDE;71320;STE RADEGONDE;;https://adresse.data.gouv.fr/api/downloads/71474/street-list?from=api-depot
71475;ST REMY;71100;ST REMY;;https://adresse.data.gouv.fr/api/downloads/71475/street-list?from=api-depot
71477;ST ROMAIN SOUS GOURDON;71230;ST ROMAIN SOUS GOURDON;;https://adresse.data.gouv.fr/api/downloads/71477/street-list?from=api-depot
71478;ST ROMAIN SOUS VERSIGNY;71420;ST ROMAIN SOUS VERSIGNY;;https://adresse.data.gouv.fr/api/downloads/71478/street-list?from=api-depot
71479;ST SERNIN DU BOIS;71200;ST SERNIN DU BOIS;;https://adresse.data.gouv.fr/api/downloads/71479/street-list?from=api-depot
71480;ST SERNIN DU PLAIN;71510;ST SERNIN DU PLAIN;;https://adresse.data.gouv.fr/api/downloads/71480/street-list?from=api-depot
71481;ST SYMPHORIEN D ANCELLES;71570;ST SYMPHORIEN D ANCELLES;;https://adresse.data.gouv.fr/api/downloads/71481/street-list?from=api-depot
71481;ST SYMPHORIEN D ANCELLES;71570;ST SYMPHORIEN D ANCELLES;ST ROMAIN DES ILES;https://adresse.data.gouv.fr/api/downloads/71481/street-list?from=api-depot
71482;ST SYMPHORIEN DE MARMAGNE;71710;ST SYMPHORIEN DE MARMAGNE;;https://adresse.data.gouv.fr/api/downloads/71482/street-list?from=api-depot
71483;ST SYMPHORIEN DES BOIS;71800;ST SYMPHORIEN DES BOIS;;https://adresse.data.gouv.fr/api/downloads/71483/street-list?from=api-depot
71484;ST USUGE;71500;ST USUGE;;https://adresse.data.gouv.fr/api/downloads/71484/street-list?from=api-depot
71485;ST VALLERIN;71390;ST VALLERIN;;https://adresse.data.gouv.fr/api/downloads/71485/street-list?from=api-depot
71486;ST VALLIER;71230;ST VALLIER;;https://adresse.data.gouv.fr/api/downloads/71486/street-list?from=api-depot
71486;ST VALLIER;71230;ST VALLIER;LES GAUTHERETS;https://adresse.data.gouv.fr/api/downloads/71486/street-list?from=api-depot
71487;ST VERAND;71570;ST VERAND;;https://adresse.data.gouv.fr/api/downloads/71487/street-list?from=api-depot
71488;ST VINCENT DES PRES;71250;ST VINCENT DES PRES;;https://adresse.data.gouv.fr/api/downloads/71488/street-list?from=api-depot
71489;ST VINCENT EN BRESSE;71440;ST VINCENT EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/71489/street-list?from=api-depot
71490;ST VINCENT BRAGNY;71430;ST VINCENT BRAGNY;;https://adresse.data.gouv.fr/api/downloads/71490/street-list?from=api-depot
71490;ST VINCENT BRAGNY;71430;ST VINCENT BRAGNY;BRAGNY EN CHAROLLAIS;https://adresse.data.gouv.fr/api/downloads/71490/street-list?from=api-depot
71491;ST YAN;71600;ST YAN;;https://adresse.data.gouv.fr/api/downloads/71491/street-list?from=api-depot
