Code Postal / CEDEX;Libellé;Code INSEE;Type de code;Nom de la commune;Nom du département;NOM EPCI;Nom de la région
40202;MIMIZAN CEDEX;40184;Code CEDEX;Mimizan;LANDES;CC de Mimizan;NOUVELLE-AQUITAINE
45702;VILLEMANDEUR CEDEX;45102;Code CEDEX;Conflans-sur-Loing;LOIRET;CA Montargoise et Rives du Loing (AME);CENTRE-VAL DE LOIRE
45702;VILLEMANDEUR CEDEX;45338;Code CEDEX;Villemandeur;LOIRET;CA Montargoise et Rives du Loing (AME);CENTRE-VAL DE LOIRE
88195;GOLBEY CEDEX;88209;Code CEDEX;Golbey;VOSGES;CA d'Epinal;GRAND EST
31003;TOULOUSE CEDEX 6;31555;Code CEDEX;Toulouse;HAUTE-GARONNE;Toulouse Métropole;OCCITANIE
33021;BORDEAUX CEDEX;33063;Code CEDEX;Bordeaux;GIRONDE;Bordeaux Métropole;NOUVELLE-AQUITAINE
34065;MONTPELLIER CEDEX 2;34172;Code CEDEX;Montpellier;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
34267;MONTPELLIER CEDEX 2;34172;Code CEDEX;Montpellier;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
38026;GRENOBLE CEDEX 1;38185;Code CEDEX;Grenoble;ISERE;Grenoble-Alpes-Métropole;AUVERGNE-RHONE-ALPES
44001;NANTES CEDEX 1;44109;Code CEDEX;Nantes;LOIRE-ATLANTIQUE;Nantes Métropole;PAYS DE LA LOIRE
54002;NANCY CEDEX;54395;Code CEDEX;Nancy;MEURTHE-ET-MOSELLE;Métropole du Grand Nancy;GRAND EST
56383;GUER CEDEX;56075;Code CEDEX;Guer;MORBIHAN;CC de l'Oust à Brocéliande;BRETAGNE
80017;AMIENS CEDEX 1;80021;Code CEDEX;Amiens;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
95056;CERGY PONTOISE CEDEX 1;95572;Code CEDEX;Saint-Ouen-l'Aumône;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
29172;DOUARNENEZ CEDEX;29046;Code CEDEX;Douarnenez;FINISTERE;CC Douarnenez Communauté;BRETAGNE
38005;GRENOBLE CEDEX 1;38185;Code CEDEX;Grenoble;ISERE;Grenoble-Alpes-Métropole;AUVERGNE-RHONE-ALPES
69685;CHASSIEU CEDEX;69271;Code CEDEX;Chassieu;RHONE;Métropole de Lyon;AUVERGNE-RHONE-ALPES
92295;CHATENAY MALABRY CEDEX;92019;Code CEDEX;Châtenay-Malabry;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
94162;ST MANDE CEDEX;94067;Code CEDEX;Saint-Mandé;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
97835;LE TAMPON CEDEX;97422;Code CEDEX;Le Tampon;LA REUNION;CA du Sud;LA REUNION
11012;CARCASSONNE CEDEX;11069;Code CEDEX;Carcassonne;AUDE;CA Carcassonne Agglo;OCCITANIE
17006;LA ROCHELLE CEDEX 1;17300;Code CEDEX;La Rochelle;CHARENTE-MARITIME;CA de La Rochelle;NOUVELLE-AQUITAINE
34085;MONTPELLIER CEDEX 4;34172;Code CEDEX;Montpellier;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
41208;ROMORANTIN LANTHENAY CEDEX;41194;Code CEDEX;Romorantin-Lanthenay;LOIR-ET-CHER;CC du Romorantinais et du Monestois;CENTRE-VAL DE LOIRE
42653;ST JEAN BONNEFONDS CEDEX;42237;Code CEDEX;Saint-Jean-Bonnefonds;LOIRE;Saint-Etienne Métropole;AUVERGNE-RHONE-ALPES
44040;NANTES CEDEX 1;44109;Code CEDEX;Nantes;LOIRE-ATLANTIQUE;Nantes Métropole;PAYS DE LA LOIRE
56101;LORIENT CEDEX;56121;Code CEDEX;Lorient;MORBIHAN;CA Lorient Agglomération;BRETAGNE
67301;SCHILTIGHEIM CEDEX;67447;Code CEDEX;Schiltigheim;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
72033;LE MANS CEDEX 9;72181;Code CEDEX;Le Mans;SARTHE;CU Le Mans Métropole;PAYS DE LA LOIRE
75111;PARIS CEDEX 02;75102;Code CEDEX;;;;
75183;PARIS CEDEX 04;75104;Code CEDEX;;;;
75265;PARIS CEDEX 06;75106;Code CEDEX;;;;
75365;PARIS CEDEX 08;75108;Code CEDEX;;;;
81023;ALBI CEDEX 9;81004;Code CEDEX;Albi;TARN;CA de l'Albigeois (C2A);OCCITANIE
83052;TOULON CEDEX;83137;Code CEDEX;Toulon;VAR;Métropole Toulon-Provence-Méditerranée;PROVENCE-ALPES-COTE D'AZUR
74401;CHAMONIX MONT BLANC CEDEX;74056;Code CEDEX;Chamonix-Mont-Blanc;HAUTE-SAVOIE;CC de la Vallée de Chamonix-Mont-Blanc;AUVERGNE-RHONE-ALPES
41106;VENDOME CEDEX;41269;Code CEDEX;Vendôme;LOIR-ET-CHER;CA Territoires Vendômois;CENTRE-VAL DE LOIRE
44984;STE LUCE SUR LOIRE CEDEX;44172;Code CEDEX;Sainte-Luce-sur-Loire;LOIRE-ATLANTIQUE;Nantes Métropole;PAYS DE LA LOIRE
63006;CLERMONT FERRAND CEDEX 1;63113;Code CEDEX;Clermont-Ferrand;PUY-DE-DOME;Clermont Auvergne Métropole;AUVERGNE-RHONE-ALPES
69419;LYON CEDEX 03;69383;Code CEDEX;;;;
75989;PARIS CEDEX 20;75120;Code CEDEX;;;;
91126;PALAISEAU CEDEX;91477;Code CEDEX;Palaiseau;ESSONNE;CA Communauté Paris-Saclay;ILE-DE-FRANCE
92067;PARIS LA DEFENSE CEDEX;92062;Code CEDEX;Puteaux;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
94403;VITRY SUR SEINE CEDEX;94081;Code CEDEX;Vitry-sur-Seine;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
94411;ST MAURICE CEDEX;94018;Code CEDEX;Charenton-le-Pont;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
94411;ST MAURICE CEDEX;94069;Code CEDEX;Saint-Maurice;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
76005;ROUEN CEDEX;76540;Code CEDEX;Rouen;SEINE-MARITIME;Métropole Rouen Normandie;NORMANDIE
97176;LES ABYMES CEDEX;97101;Code CEDEX;Les Abymes;GUADELOUPE;CA Cap Excellence;GUADELOUPE
13093;AIX EN PROVENCE CEDEX 2;13001;Code CEDEX;Aix-en-Provence;BOUCHES-DU-RHONE;Métropole d'Aix-Marseille-Provence;PROVENCE-ALPES-COTE D'AZUR
14082;CAEN CEDEX 9;14118;Code CEDEX;Caen;CALVADOS;CU Caen la Mer;NORMANDIE
26001;VALENCE CEDEX;26362;Code CEDEX;Valence;DROME;CA Valence Romans Agglo;AUVERGNE-RHONE-ALPES
14203;HEROUVILLE ST CLAIR CEDEX;14327;Code CEDEX;Hérouville-Saint-Clair;CALVADOS;CU Caen la Mer;NORMANDIE
26904;VALENCE CEDEX 9;26362;Code CEDEX;Valence;DROME;CA Valence Romans Agglo;AUVERGNE-RHONE-ALPES
51088;REIMS CEDEX;51454;Code CEDEX;Reims;MARNE;CU du Grand Reims;GRAND EST
59732;ST AMAND LES EAUX CEDEX;59511;Code CEDEX;Rosult;NORD;CA de la Porte du Hainaut;HAUTS-DE-FRANCE
59732;ST AMAND LES EAUX CEDEX;59284;Code CEDEX;Hasnon;NORD;CA de la Porte du Hainaut;HAUTS-DE-FRANCE
59732;ST AMAND LES EAUX CEDEX;59526;Code CEDEX;Saint-Amand-les-Eaux;NORD;CA de la Porte du Hainaut;HAUTS-DE-FRANCE
63041;CLERMONT FERRAND CEDEX 1;63113;Code CEDEX;Clermont-Ferrand;PUY-DE-DOME;Clermont Auvergne Métropole;AUVERGNE-RHONE-ALPES
69693;VENISSIEUX CEDEX;69259;Code CEDEX;Vénissieux;RHONE;Métropole de Lyon;AUVERGNE-RHONE-ALPES
75335;PARIS CEDEX 07;75107;Code CEDEX;;;;
82037;MONTAUBAN CEDEX;82121;Code CEDEX;Montauban;TARN-ET-GARONNE;CA Grand Montauban;OCCITANIE
92277;BOIS COLOMBES CEDEX;92009;Code CEDEX;Bois-Colombes;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
93617;AULNAY SOUS BOIS CEDEX;93007;Code CEDEX;Le Blanc-Mesnil;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
93617;AULNAY SOUS BOIS CEDEX;93005;Code CEDEX;Aulnay-sous-Bois;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
94019;CRETEIL CEDEX;94028;Code CEDEX;Créteil;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
29221;BREST CEDEX 2;29019;Code CEDEX;Brest;FINISTERE;Brest Métropole;BRETAGNE
30204;BAGNOLS SUR CEZE CEDEX;30084;Code CEDEX;Codolet;GARD;CA du Gard Rhodanien;OCCITANIE
30204;BAGNOLS SUR CEZE CEDEX;30028;Code CEDEX;Bagnols-sur-Cèze;GARD;CA du Gard Rhodanien;OCCITANIE
33561;CARBON BLANC CEDEX;33434;Code CEDEX;Saint-Louis-de-Montferrand;GIRONDE;Bordeaux Métropole;NOUVELLE-AQUITAINE
33561;CARBON BLANC CEDEX;33003;Code CEDEX;Ambarès-et-Lagrave;GIRONDE;Bordeaux Métropole;NOUVELLE-AQUITAINE
34537;BEZIERS CEDEX;34032;Code CEDEX;Béziers;HERAULT;CA de Béziers-Méditerranée;OCCITANIE
34937;MONTPELLIER CEDEX 9;34172;Code CEDEX;Montpellier;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
35055;RENNES CEDEX 9;35238;Code CEDEX;Rennes;ILLE-ET-VILAINE;Rennes Métropole;BRETAGNE
76087;LE HAVRE CEDEX;76351;Code CEDEX;Le Havre;SEINE-MARITIME;CU Le Havre Seine Métropole;NORMANDIE
78514;RAMBOUILLET CEDEX;78517;Code CEDEX;Rambouillet;YVELINES;CA Rambouillet Territoires;ILE-DE-FRANCE
92054;PARIS LA DEFENSE CEDEX;92026;Code CEDEX;Courbevoie;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
95070;CERGY PONTOISE CEDEX 1;95572;Code CEDEX;Saint-Ouen-l'Aumône;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
78602;MAISONS LAFFITTE CEDEX;78358;Code CEDEX;Maisons-Laffitte;YVELINES;CA Saint Germain Boucles de Seine;ILE-DE-FRANCE
80142;ABBEVILLE CEDEX;80001;Code CEDEX;Abbeville;SOMME;CA de la Baie de Somme;HAUTS-DE-FRANCE
81302;GRAULHET CEDEX;81105;Code CEDEX;Graulhet;TARN;CA Gaillac-Graulhet;OCCITANIE
97471;ST DENIS CEDEX;97411;Code CEDEX;Saint-Denis;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION
59422;ARMENTIERES CEDEX;59431;Code CEDEX;Nieppe;NORD;CC de Flandre Intérieure;HAUTS-DE-FRANCE
67726;HOERDT CEDEX;67205;Code CEDEX;Hœrdt;BAS-RHIN;CC de la Basse-Zorn;GRAND EST
83502;LA SEYNE SUR MER CEDEX;83126;Code CEDEX;La Seyne-sur-Mer;VAR;Métropole Toulon-Provence-Méditerranée;PROVENCE-ALPES-COTE D'AZUR
93489;ST OUEN CEDEX;93070;Code CEDEX;Saint-Ouen-sur-Seine;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
94204;IVRY SUR SEINE CEDEX;94041;Code CEDEX;Ivry-sur-Seine;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
95502;GONESSE CEDEX;95277;Code CEDEX;Gonesse;VAL-D'OISE;CA Roissy Pays de France;ILE-DE-FRANCE
97494;STE CLOTILDE CEDEX;97411;Code CEDEX;Saint-Denis;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION
18102;VIERZON CEDEX;18279;Code CEDEX;Vierzon;CHER;CC Vierzon-Sologne-Berry;CENTRE-VAL DE LOIRE
92306;LEVALLOIS PERRET CEDEX;99135;Code CEDEX;;;;
92306;LEVALLOIS PERRET CEDEX;92044;Code CEDEX;Levallois-Perret;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
60006;BEAUVAIS CEDEX;60057;Code CEDEX;Beauvais;OISE;CA du Beauvaisis;HAUTS-DE-FRANCE
67034;STRASBOURG CEDEX 2;67482;Code CEDEX;Strasbourg;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
72040;LE MANS CEDEX 1;72181;Code CEDEX;Le Mans;SARTHE;CU Le Mans Métropole;PAYS DE LA LOIRE
75033;PARIS CEDEX 01;75101;Code CEDEX;;;;
92176;VANVES CEDEX;92075;Code CEDEX;Vanves;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
13908;MARSEILLE CEDEX 20;13202;Code CEDEX;;;;
14602;HONFLEUR CEDEX;14333;Code CEDEX;Honfleur;CALVADOS;CC du Pays de Honfleur-Beuzeville;NORMANDIE
21051;DIJON CEDEX;21231;Code CEDEX;Dijon;COTE-D'OR;Dijon Métropole;BOURGOGNE-FRANCHE-COMTE
28030;CHARTRES CEDEX;28085;Code CEDEX;Chartres;EURE-ET-LOIR;CA Chartres Métropole;CENTRE-VAL DE LOIRE
28301;MAINVILLIERS CEDEX;28229;Code CEDEX;Mainvilliers;EURE-ET-LOIR;CA Chartres Métropole;CENTRE-VAL DE LOIRE
31071;TOULOUSE CEDEX 7;31069;Code CEDEX;Blagnac;HAUTE-GARONNE;Toulouse Métropole;OCCITANIE
31071;TOULOUSE CEDEX 7;31555;Code CEDEX;Toulouse;HAUTE-GARONNE;Toulouse Métropole;OCCITANIE
34081;MONTPELLIER CEDEX 4;34172;Code CEDEX;Montpellier;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
34741;VENDARGUES CEDEX;34022;Code CEDEX;Baillargues;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
34741;VENDARGUES CEDEX;34058;Code CEDEX;Castries;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
34741;VENDARGUES CEDEX;34327;Code CEDEX;Vendargues;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
38074;ST QUENTIN FALLAVIER CEDEX;38449;Code CEDEX;Saint-Quentin-Fallavier;ISERE;CA Porte de l'Isère (CAPI);AUVERGNE-RHONE-ALPES
60871;RIEUX CEDEX;60684;Code CEDEX;Villers-Saint-Paul;OISE;CA Creil Sud Oise;HAUTS-DE-FRANCE
60871;RIEUX CEDEX;60539;Code CEDEX;Rieux;OISE;CC des Pays d'Oise et d'Halatte;HAUTS-DE-FRANCE
63302;THIERS CEDEX;63430;Code CEDEX;Thiers;PUY-DE-DOME;CC Thiers Dore et Montagne;AUVERGNE-RHONE-ALPES
80003;AMIENS CEDEX 1;80021;Code CEDEX;Amiens;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
80003;AMIENS CEDEX 1;80674;Code CEDEX;Rivery;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
85103;LES SABLES D OLONNE CEDEX;85194;Code CEDEX;Les Sables-d'Olonne;VENDEE;CA Les Sables d'Olonne Agglomération;PAYS DE LA LOIRE
85103;LES SABLES D OLONNE CEDEX;85060;Code CEDEX;;;;
93101;MONTREUIL CEDEX;93048;Code CEDEX;Montreuil;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
94855;IVRY SUR SEINE CEDEX;94041;Code CEDEX;Ivry-sur-Seine;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
13533;ST REMY DE PROVENCE CEDEX;13100;Code CEDEX;Saint-Rémy-de-Provence;BOUCHES-DU-RHONE;CC Vallée des Baux-Alpilles (CC VBA);PROVENCE-ALPES-COTE D'AZUR
14168;DIVES SUR MER CEDEX;14338;Code CEDEX;Houlgate;CALVADOS;CC Normandie-Cabourg-Pays d'Auge;NORMANDIE
38312;BOURGOIN JALLIEU CEDEX;38053;Code CEDEX;Bourgoin-Jallieu;ISERE;CA Porte de l'Isère (CAPI);AUVERGNE-RHONE-ALPES
38312;BOURGOIN JALLIEU CEDEX;38276;Code CEDEX;Nivolas-Vermelle;ISERE;CA Porte de l'Isère (CAPI);AUVERGNE-RHONE-ALPES
56038;VANNES CEDEX;56260;Code CEDEX;Vannes;MORBIHAN;CA Golfe du Morbihan - Vannes Agglomération;BRETAGNE
67076;STRASBOURG CEDEX;67482;Code CEDEX;Strasbourg;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
75088;PARIS CEDEX 02;75102;Code CEDEX;;;;
75212;PARIS CEDEX 13;75113;Code CEDEX;;;;
67082;STRASBOURG CEDEX;67482;Code CEDEX;Strasbourg;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
76066;LE HAVRE CEDEX;76351;Code CEDEX;Le Havre;SEINE-MARITIME;CU Le Havre Seine Métropole;NORMANDIE
78010;VERSAILLES CEDEX;78646;Code CEDEX;Versailles;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
92296;CHATENAY MALABRY CEDEX;92019;Code CEDEX;Châtenay-Malabry;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
94276;LE KREMLIN BICETRE CEDEX;94043;Code CEDEX;Le Kremlin-Bicêtre;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
95161;MONTMORENCY CEDEX;95428;Code CEDEX;Montmorency;VAL-D'OISE;CA Plaine Vallée;ILE-DE-FRANCE
1706;MIRIBEL CEDEX;1249;Code CEDEX;Miribel;AIN;CC de Miribel et du Plateau;AUVERGNE-RHONE-ALPES
21053;DIJON CEDEX;21231;Code CEDEX;Dijon;COTE-D'OR;Dijon Métropole;BOURGOGNE-FRANCHE-COMTE
25003;BESANCON CEDEX;25056;Code CEDEX;Besançon;DOUBS;CA du Grand Besançon;BOURGOGNE-FRANCHE-COMTE
37035;TOURS CEDEX 9;37261;Code CEDEX;Tours;INDRE-ET-LOIRE;Tours Métropole Val de Loire;CENTRE-VAL DE LOIRE
45166;OLIVET CEDEX;45232;Code CEDEX;Olivet;LOIRET;Orléans Métropole;CENTRE-VAL DE LOIRE
53012;LAVAL CEDEX;53130;Code CEDEX;Laval;MAYENNE;CA Laval Agglomération;PAYS DE LA LOIRE
53012;LAVAL CEDEX;53054;Code CEDEX;Changé;MAYENNE;CA Laval Agglomération;PAYS DE LA LOIRE
54716;LUDRES CEDEX;54043;Code CEDEX;Bainville-sur-Madon;MEURTHE-ET-MOSELLE;CC Moselle et Madon;GRAND EST
69228;LYON CEDEX 02;69382;Code CEDEX;;;;
93424;VILLEPINTE CEDEX;93078;Code CEDEX;Villepinte;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
97261;FORT DE FRANCE CEDEX;97209;Code CEDEX;Fort-de-France;MARTINIQUE;CA du Centre de la Martinique;MARTINIQUE
97488;ST DENIS CEDEX;97411;Code CEDEX;Saint-Denis;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION
18935;BOURGES CEDEX 9;18033;Code CEDEX;Bourges;CHER;CA Bourges Plus;CENTRE-VAL DE LOIRE
63063;CLERMONT FERRAND CEDEX 1;63113;Code CEDEX;Clermont-Ferrand;PUY-DE-DOME;Clermont Auvergne Métropole;AUVERGNE-RHONE-ALPES
63804;COURNON D AUVERGNE CEDEX;63124;Code CEDEX;Cournon-d'Auvergne;PUY-DE-DOME;Clermont Auvergne Métropole;AUVERGNE-RHONE-ALPES
67949;STRASBOURG CEDEX 9;67152;Code CEDEX;Geispolsheim;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
76001;ROUEN CEDEX;76540;Code CEDEX;Rouen;SEINE-MARITIME;Métropole Rouen Normandie;NORMANDIE
78133;LES MUREAUX CEDEX;78440;Code CEDEX;Les Mureaux;YVELINES;CU Grand Paris Seine et Oise;ILE-DE-FRANCE
78395;BOIS D ARCY CEDEX;78073;Code CEDEX;Bois-d'Arcy;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
85102;LES SABLES D OLONNE CEDEX;85166;Code CEDEX;;;;
85102;LES SABLES D OLONNE CEDEX;85060;Code CEDEX;;;;
85102;LES SABLES D OLONNE CEDEX;85222;Code CEDEX;Saint-Gilles-Croix-de-Vie;VENDEE;CC du Pays de St Gilles-Croix-de-Vie;PAYS DE LA LOIRE
85102;LES SABLES D OLONNE CEDEX;85194;Code CEDEX;Les Sables-d'Olonne;VENDEE;CA Les Sables d'Olonne Agglomération;PAYS DE LA LOIRE
91374;VERRIERES LE BUISSON CEDEX;91645;Code CEDEX;Verrières-le-Buisson;ESSONNE;CA Communauté Paris-Saclay;ILE-DE-FRANCE
94866;BONNEUIL SUR MARNE CEDEX;94011;Code CEDEX;Bonneuil-sur-Marne;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
97168;POINTE A PITRE CEDEX;97120;Code CEDEX;Pointe-à-Pitre;GUADELOUPE;CA Cap Excellence;GUADELOUPE
97168;POINTE A PITRE CEDEX;97101;Code CEDEX;Les Abymes;GUADELOUPE;CA Cap Excellence;GUADELOUPE
78806;HOUILLES CEDEX;78311;Code CEDEX;Houilles;YVELINES;CA Saint Germain Boucles de Seine;ILE-DE-FRANCE
85002;LA ROCHE SUR YON CEDEX;85191;Code CEDEX;La Roche-sur-Yon;VENDEE;CA La Roche sur Yon - Agglomération;PAYS DE LA LOIRE
13621;AIX EN PROVENCE CEDEX 1;13001;Code CEDEX;Aix-en-Provence;BOUCHES-DU-RHONE;Métropole d'Aix-Marseille-Provence;PROVENCE-ALPES-COTE D'AZUR
29806;BREST CEDEX 9;29075;Code CEDEX;Guipavas;FINISTERE;Brest Métropole;BRETAGNE
29806;BREST CEDEX 9;29019;Code CEDEX;Brest;FINISTERE;Brest Métropole;BRETAGNE
31683;LABEGE CEDEX;31254;Code CEDEX;Labège;HAUTE-GARONNE;CA du Sicoval;OCCITANIE
33705;MERIGNAC CEDEX;33281;Code CEDEX;Mérignac;GIRONDE;Bordeaux Métropole;NOUVELLE-AQUITAINE
3008;MOULINS CEDEX;3190;Code CEDEX;Moulins;ALLIER;CA Moulins Communauté;AUVERGNE-RHONE-ALPES
6704;ST LAURENT DU VAR CEDEX;6123;Code CEDEX;Saint-Laurent-du-Var;ALPES-MARITIMES;Métropole Nice Côte d'Azur;PROVENCE-ALPES-COTE D'AZUR
13811;VITROLLES CEDEX;13117;Code CEDEX;Vitrolles;BOUCHES-DU-RHONE;Métropole d'Aix-Marseille-Provence;PROVENCE-ALPES-COTE D'AZUR
15101;ST FLOUR CEDEX;15187;Code CEDEX;Saint-Flour;CANTAL;CC de Saint-Flour;AUVERGNE-RHONE-ALPES
21076;DIJON CEDEX;21231;Code CEDEX;Dijon;COTE-D'OR;Dijon Métropole;BOURGOGNE-FRANCHE-COMTE
21802;QUETIGNY CEDEX;21515;Code CEDEX;Quetigny;COTE-D'OR;Dijon Métropole;BOURGOGNE-FRANCHE-COMTE
21802;QUETIGNY CEDEX;21171;Code CEDEX;Chevigny-Saint-Sauveur;COTE-D'OR;Dijon Métropole;BOURGOGNE-FRANCHE-COMTE
34030;MONTPELLIER CEDEX 1;34172;Code CEDEX;Montpellier;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
35303;FOUGERES CEDEX;35115;Code CEDEX;Fougères;ILLE-ET-VILAINE;CA Fougères Agglomération;BRETAGNE
44146;CHATEAUBRIANT CEDEX;44036;Code CEDEX;Châteaubriant;LOIRE-ATLANTIQUE;CC Châteaubriant-Derval;PAYS DE LA LOIRE
49011;ANGERS CEDEX 01;49007;Code CEDEX;Angers;MAINE-ET-LOIRE;CU Angers Loire Métropole;PAYS DE LA LOIRE
63045;CLERMONT FERRAND CEDEX 9;63113;Code CEDEX;Clermont-Ferrand;PUY-DE-DOME;Clermont Auvergne Métropole;AUVERGNE-RHONE-ALPES
69288;LYON CEDEX 02;69382;Code CEDEX;;;;
69622;VILLEURBANNE CEDEX;69266;Code CEDEX;Villeurbanne;RHONE;Métropole de Lyon;AUVERGNE-RHONE-ALPES
12020;RODEZ CEDEX 9;12202;Code CEDEX;Rodez;AVEYRON;CA Rodez Agglomération;OCCITANIE
13269;MARSEILLE CEDEX 08;13208;Code CEDEX;;;;
13897;AIX EN PROVENCE CEDEX 3;13001;Code CEDEX;Aix-en-Provence;BOUCHES-DU-RHONE;Métropole d'Aix-Marseille-Provence;PROVENCE-ALPES-COTE D'AZUR
28409;NOGENT LE ROTROU CEDEX;28280;Code CEDEX;Nogent-le-Rotrou;EURE-ET-LOIR;CC du Perche;CENTRE-VAL DE LOIRE
30035;NIMES CEDEX 1;30189;Code CEDEX;Nîmes;GARD;CA de Nîmes Métropole;OCCITANIE
31002;TOULOUSE CEDEX 6;31555;Code CEDEX;Toulouse;HAUTE-GARONNE;Toulouse Métropole;OCCITANIE
33313;ARCACHON CEDEX;33009;Code CEDEX;Arcachon;GIRONDE;CA Bassin d'Arcachon Sud-Pôle Atlantique (COBAS);NOUVELLE-AQUITAINE
34068;MONTPELLIER CEDEX 2;34172;Code CEDEX;Montpellier;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
34301;AGDE CEDEX;34003;Code CEDEX;Agde;HERAULT;CA Hérault-Méditerranée;OCCITANIE
34979;LATTES CEDEX;34129;Code CEDEX;Lattes;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
35002;RENNES CEDEX;35238;Code CEDEX;Rennes;ILLE-ET-VILAINE;Rennes Métropole;BRETAGNE
56701;HENNEBONT CEDEX;56083;Code CEDEX;Hennebont;MORBIHAN;CA Lorient Agglomération;BRETAGNE
62254;HENIN BEAUMONT CEDEX;62274;Code CEDEX;Dourges;PAS-DE-CALAIS;CA d'Hénin-Carvin;HAUTS-DE-FRANCE
62254;HENIN BEAUMONT CEDEX;62427;Code CEDEX;Hénin-Beaumont;PAS-DE-CALAIS;CA d'Hénin-Carvin;HAUTS-DE-FRANCE
68090;MULHOUSE CEDEX 1;68224;Code CEDEX;Mulhouse;HAUT-RHIN;CA Mulhouse Alsace Agglomération;GRAND EST
69808;ST PRIEST CEDEX;69290;Code CEDEX;Saint-Priest;RHONE;Métropole de Lyon;AUVERGNE-RHONE-ALPES
71407;AUTUN CEDEX;71014;Code CEDEX;Autun;SAONE-ET-LOIRE;CC du Grand Autunois Morvan;BOURGOGNE-FRANCHE-COMTE
73373;LE BOURGET DU LAC CEDEX;73051;Code CEDEX;Le Bourget-du-Lac;SAVOIE;CA Grand Lac;AUVERGNE-RHONE-ALPES
79006;NIORT CEDEX;79191;Code CEDEX;Niort;DEUX-SEVRES;CA du Niortais;NOUVELLE-AQUITAINE
83086;TOULON CEDEX 9;83137;Code CEDEX;Toulon;VAR;Métropole Toulon-Provence-Méditerranée;PROVENCE-ALPES-COTE D'AZUR
83097;TOULON CEDEX;83137;Code CEDEX;Toulon;VAR;Métropole Toulon-Provence-Méditerranée;PROVENCE-ALPES-COTE D'AZUR
86135;JAUNAY CLAN CEDEX;86222;Code CEDEX;Saint-Georges-lès-Baillargeaux;VIENNE;CU du Grand Poitiers;NOUVELLE-AQUITAINE
93206;ST DENIS CEDEX;93066;Code CEDEX;Saint-Denis;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
94151;RUNGIS CEDEX 1;94065;Code CEDEX;Rungis;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
